origin,origin_name,dest,dest_name,flow
25383,日野町,46303,三島村,0.0
25383,日野町,46304,十島村,0.0
25383,日野町,46392,さつま町,0.0
25383,日野町,46404,長島町,0.0
25383,日野町,46452,湧水町,0.0
25383,日野町,46468,大崎町,0.0
25383,日野町,46482,東串良町,0.0
25383,日野町,46490,錦江町,0.0
25383,日野町,46491,南大隅町,0.0
25383,日野町,46492,肝付町,0.0
25383,日野町,46501,中種子町,0.0
25383,日野町,46502,南種子町,0.0
25383,日野町,46505,屋久島町,0.0
25383,日野町,46523,大和村,0.0
25383,日野町,46524,宇検村,0.0
25383,日野町,46525,瀬戸内町,0.0
25383,日野町,46527,龍郷町,0.0
25383,日野町,46529,喜界町,0.0
25383,日野町,46530,徳之島町,0.0
25383,日野町,46531,天城町,0.0
25383,日野町,46532,伊仙町,0.0
25383,日野町,46533,和泊町,0.0
25383,日野町,46534,知名町,0.0
25383,日野町,46535,与論町,0.0
25383,日野町,47201,那覇市,0.0
25383,日野町,47205,宜野湾市,0.0
25383,日野町,47207,石垣市,0.0
25383,日野町,47208,浦添市,0.0
25383,日野町,47209,名護市,0.0
25383,日野町,47210,糸満市,0.0
25383,日野町,47211,沖縄市,0.0
25383,日野町,47212,豊見城市,0.0
25383,日野町,47213,うるま市,0.0
25383,日野町,47214,宮古島市,0.0
25383,日野町,47215,南城市,0.0
25383,日野町,47301,国頭村,0.0
25383,日野町,47302,大宜味村,0.0
25383,日野町,47303,東村,0.0
25383,日野町,47306,今帰仁村,0.0
25383,日野町,47308,本部町,0.0
25383,日野町,47311,恩納村,0.0
25383,日野町,47313,宜野座村,0.0
25383,日野町,47314,金武町,0.0
25383,日野町,47315,伊江村,0.0
25383,日野町,47324,読谷村,0.0
25383,日野町,47325,嘉手納町,0.0
25383,日野町,47326,北谷町,0.0
25383,日野町,47327,北中城村,0.0
25383,日野町,47328,中城村,0.0
25383,日野町,47329,西原町,0.0
25383,日野町,47348,与那原町,0.0
25383,日野町,47350,南風原町,0.0
25383,日野町,47353,渡嘉敷村,0.0
25383,日野町,47354,座間味村,0.0
25383,日野町,47355,粟国村,0.0
25383,日野町,47356,渡名喜村,0.0
25383,日野町,47357,南大東村,0.0
25383,日野町,47358,北大東村,0.0
25383,日野町,47359,伊平屋村,0.0
25383,日野町,47360,伊是名村,0.0
25383,日野町,47361,久米島町,0.0
25383,日野町,47362,八重瀬町,0.0
25383,日野町,47375,多良間村,0.0
25383,日野町,47381,竹富町,0.0
25383,日野町,47382,与那国町,0.0
25383,日野町,99998,従業・通学市区町村「不詳・外国」,122.0
25383,日野町,99999,従業地・通学地「不詳」,549.0
25384,竜王町,01101,札幌市中央区,0.0
25384,竜王町,01102,札幌市北区,0.0
25384,竜王町,01103,札幌市東区,0.0
25384,竜王町,01104,札幌市白石区,0.0
25384,竜王町,01105,札幌市豊平区,0.0
25384,竜王町,01106,札幌市南区,0.0
25384,竜王町,01107,札幌市西区,0.0
25384,竜王町,01108,札幌市厚別区,0.0
25384,竜王町,01109,札幌市手稲区,0.0
25384,竜王町,01110,札幌市清田区,0.0
25384,竜王町,01202,函館市,0.0
25384,竜王町,01203,小樽市,0.0
25384,竜王町,01204,旭川市,0.0
25384,竜王町,01205,室蘭市,0.0
25384,竜王町,01206,釧路市,0.0
25384,竜王町,01207,帯広市,0.0
25384,竜王町,01208,北見市,0.0
25384,竜王町,01209,夕張市,0.0
25384,竜王町,01210,岩見沢市,0.0
25384,竜王町,01211,網走市,0.0
25384,竜王町,01212,留萌市,0.0
25384,竜王町,01213,苫小牧市,0.0
25384,竜王町,01214,稚内市,0.0
25384,竜王町,01215,美唄市,0.0
25384,竜王町,01216,芦別市,0.0
25384,竜王町,01217,江別市,0.0
25384,竜王町,01218,赤平市,0.0
25384,竜王町,01219,紋別市,0.0
25384,竜王町,01220,士別市,0.0
25384,竜王町,01221,名寄市,0.0
25384,竜王町,01222,三笠市,0.0
25384,竜王町,01223,根室市,0.0
25384,竜王町,01224,千歳市,0.0
25384,竜王町,01225,滝川市,0.0
25384,竜王町,01226,砂川市,0.0
25384,竜王町,01227,歌志内市,0.0
25384,竜王町,01228,深川市,0.0
25384,竜王町,01229,富良野市,0.0
25384,竜王町,01230,登別市,0.0
25384,竜王町,01231,恵庭市,0.0
25384,竜王町,01233,伊達市,0.0
25384,竜王町,01234,北広島市,0.0
25384,竜王町,01235,石狩市,0.0
25384,竜王町,01236,北斗市,0.0
25384,竜王町,01303,当別町,0.0
25384,竜王町,01304,新篠津村,0.0
25384,竜王町,01331,松前町,0.0
25384,竜王町,01332,福島町,0.0
25384,竜王町,01333,知内町,0.0
25384,竜王町,01334,木古内町,0.0
25384,竜王町,01337,七飯町,0.0
25384,竜王町,01343,鹿部町,0.0
25384,竜王町,01345,森町,0.0
25384,竜王町,01346,八雲町,0.0
25384,竜王町,01347,長万部町,0.0
25384,竜王町,01361,江差町,0.0
25384,竜王町,01362,上ノ国町,0.0
25384,竜王町,01363,厚沢部町,0.0
25384,竜王町,01364,乙部町,0.0
25384,竜王町,01367,奥尻町,0.0
25384,竜王町,01370,今金町,0.0
25384,竜王町,01371,せたな町,0.0
25384,竜王町,01391,島牧村,0.0
25384,竜王町,01392,寿都町,0.0
25384,竜王町,01393,黒松内町,0.0
25384,竜王町,01394,蘭越町,0.0
25384,竜王町,01395,ニセコ町,0.0
25384,竜王町,01396,真狩村,0.0
25384,竜王町,01397,留寿都村,0.0
25384,竜王町,01398,喜茂別町,0.0
25384,竜王町,01399,京極町,0.0
25384,竜王町,01401,共和町,0.0
25384,竜王町,01402,岩内町,0.0
25384,竜王町,01403,泊村,0.0
25384,竜王町,01404,神恵内村,0.0
25384,竜王町,01405,積丹町,0.0
25384,竜王町,01406,古平町,0.0
25384,竜王町,01407,仁木町,0.0
25384,竜王町,01408,余市町,0.0
25384,竜王町,01409,赤井川村,0.0
25384,竜王町,01423,南幌町,0.0
25384,竜王町,01424,奈井江町,0.0
25384,竜王町,01425,上砂川町,0.0
25384,竜王町,01427,由仁町,0.0
25384,竜王町,01428,長沼町,0.0
25384,竜王町,01429,栗山町,0.0
25384,竜王町,01430,月形町,0.0
25384,竜王町,01431,浦臼町,0.0
25384,竜王町,01432,新十津川町,0.0
25384,竜王町,01433,妹背牛町,0.0
25384,竜王町,01434,秩父別町,0.0
25384,竜王町,01436,雨竜町,0.0
25384,竜王町,01437,北竜町,0.0
25384,竜王町,01438,沼田町,0.0
25384,竜王町,01452,鷹栖町,0.0
25384,竜王町,01453,東神楽町,0.0
25384,竜王町,01454,当麻町,0.0
25384,竜王町,01455,比布町,0.0
25384,竜王町,01456,愛別町,0.0
25384,竜王町,01457,上川町,0.0
25384,竜王町,01458,東川町,0.0
25384,竜王町,01459,美瑛町,0.0
25384,竜王町,01460,上富良野町,0.0
25384,竜王町,01461,中富良野町,0.0
25384,竜王町,01462,南富良野町,0.0
25384,竜王町,01463,占冠村,0.0
25384,竜王町,01464,和寒町,0.0
25384,竜王町,01465,剣淵町,0.0
25384,竜王町,01468,下川町,0.0
25384,竜王町,01469,美深町,0.0
25384,竜王町,01470,音威子府村,0.0
25384,竜王町,01471,中川町,0.0
25384,竜王町,01472,幌加内町,0.0
25384,竜王町,01481,増毛町,0.0
25384,竜王町,01482,小平町,0.0
25384,竜王町,01483,苫前町,0.0
25384,竜王町,01484,羽幌町,0.0
25384,竜王町,01485,初山別村,0.0
25384,竜王町,01486,遠別町,0.0
25384,竜王町,01487,天塩町,0.0
25384,竜王町,01511,猿払村,0.0
25384,竜王町,01512,浜頓別町,0.0
25384,竜王町,01513,中頓別町,0.0
25384,竜王町,01514,枝幸町,0.0
25384,竜王町,01516,豊富町,0.0
25384,竜王町,01517,礼文町,0.0
25384,竜王町,01518,利尻町,0.0
25384,竜王町,01519,利尻富士町,0.0
25384,竜王町,01520,幌延町,0.0
25384,竜王町,01543,美幌町,0.0
25384,竜王町,01544,津別町,0.0
25384,竜王町,01545,斜里町,0.0
25384,竜王町,01546,清里町,0.0
25384,竜王町,01547,小清水町,0.0
25384,竜王町,01549,訓子府町,0.0
25384,竜王町,01550,置戸町,0.0
25384,竜王町,01552,佐呂間町,0.0
25384,竜王町,01555,遠軽町,0.0
25384,竜王町,01559,湧別町,0.0
25384,竜王町,01560,滝上町,0.0
25384,竜王町,01561,興部町,0.0
25384,竜王町,01562,西興部村,0.0
25384,竜王町,01563,雄武町,0.0
25384,竜王町,01564,大空町,0.0
25384,竜王町,01571,豊浦町,0.0
25384,竜王町,01575,壮瞥町,0.0
25384,竜王町,01578,白老町,0.0
25384,竜王町,01581,厚真町,0.0
25384,竜王町,01584,洞爺湖町,0.0
25384,竜王町,01585,安平町,0.0
25384,竜王町,01586,むかわ町,0.0
25384,竜王町,01601,日高町,0.0
25384,竜王町,01602,平取町,0.0
25384,竜王町,01604,新冠町,0.0
25384,竜王町,01607,浦河町,0.0
25384,竜王町,01608,様似町,0.0
25384,竜王町,01609,えりも町,0.0
25384,竜王町,01610,新ひだか町,0.0
25384,竜王町,01631,音更町,0.0
25384,竜王町,01632,士幌町,0.0
25384,竜王町,01633,上士幌町,0.0
25384,竜王町,01634,鹿追町,0.0
25384,竜王町,01635,新得町,0.0
25384,竜王町,01636,清水町,0.0
25384,竜王町,01637,芽室町,0.0
25384,竜王町,01638,中札内村,0.0
25384,竜王町,01639,更別村,0.0
25384,竜王町,01641,大樹町,0.0
25384,竜王町,01642,広尾町,0.0
25384,竜王町,01643,幕別町,0.0
25384,竜王町,01644,池田町,0.0
25384,竜王町,01645,豊頃町,0.0
25384,竜王町,01646,本別町,0.0
25384,竜王町,01647,足寄町,0.0
25384,竜王町,01648,陸別町,0.0
25384,竜王町,01649,浦幌町,0.0
25384,竜王町,01661,釧路町,0.0
25384,竜王町,01662,厚岸町,0.0
25384,竜王町,01663,浜中町,0.0
25384,竜王町,01664,標茶町,0.0
25384,竜王町,01665,弟子屈町,0.0
25384,竜王町,01667,鶴居村,0.0
25384,竜王町,01668,白糠町,0.0
25384,竜王町,01691,別海町,0.0
25384,竜王町,01692,中標津町,0.0
25384,竜王町,01693,標津町,0.0
25384,竜王町,01694,羅臼町,0.0
25384,竜王町,02201,青森市,0.0
25384,竜王町,02202,弘前市,0.0
25384,竜王町,02203,八戸市,0.0
25384,竜王町,02204,黒石市,0.0
25384,竜王町,02205,五所川原市,0.0
25384,竜王町,02206,十和田市,0.0
25384,竜王町,02207,三沢市,0.0
25384,竜王町,02208,むつ市,0.0
25384,竜王町,02209,つがる市,0.0
25384,竜王町,02210,平川市,0.0
25384,竜王町,02301,平内町,0.0
25384,竜王町,02303,今別町,0.0
25384,竜王町,02304,蓬田村,0.0
25384,竜王町,02307,外ヶ浜町,0.0
25384,竜王町,02321,鰺ヶ沢町,0.0
25384,竜王町,02323,深浦町,0.0
25384,竜王町,02343,西目屋村,0.0
25384,竜王町,02361,藤崎町,0.0
25384,竜王町,02362,大鰐町,0.0
25384,竜王町,02367,田舎館村,0.0
25384,竜王町,02381,板柳町,0.0
25384,竜王町,02384,鶴田町,0.0
25384,竜王町,02387,中泊町,0.0
25384,竜王町,02401,野辺地町,0.0
25384,竜王町,02402,七戸町,0.0
25384,竜王町,02405,六戸町,0.0
25384,竜王町,02406,横浜町,0.0
25384,竜王町,02408,東北町,0.0
25384,竜王町,02411,六ヶ所村,0.0
25384,竜王町,02412,おいらせ町,0.0
25384,竜王町,02423,大間町,0.0
25384,竜王町,02424,東通村,0.0
25384,竜王町,02425,風間浦村,0.0
25384,竜王町,02426,佐井村,0.0
25384,竜王町,02441,三戸町,0.0
25384,竜王町,02442,五戸町,0.0
25384,竜王町,02443,田子町,0.0
25384,竜王町,02445,南部町,0.0
25384,竜王町,02446,階上町,0.0
25384,竜王町,02450,新郷村,0.0
25384,竜王町,03201,盛岡市,0.0
25384,竜王町,03202,宮古市,0.0
25384,竜王町,03203,大船渡市,0.0
25384,竜王町,03205,花巻市,0.0
25384,竜王町,03206,北上市,0.0
25384,竜王町,03207,久慈市,0.0
25384,竜王町,03208,遠野市,0.0
25384,竜王町,03209,一関市,0.0
25384,竜王町,03210,陸前高田市,0.0
25384,竜王町,03211,釜石市,0.0
25384,竜王町,03213,二戸市,0.0
25384,竜王町,03214,八幡平市,0.0
25384,竜王町,03215,奥州市,0.0
25384,竜王町,03216,滝沢市,0.0
25384,竜王町,03301,雫石町,0.0
25384,竜王町,03302,葛巻町,0.0
25384,竜王町,03303,岩手町,0.0
25384,竜王町,03321,紫波町,0.0
25384,竜王町,03322,矢巾町,0.0
25384,竜王町,03366,西和賀町,0.0
25384,竜王町,03381,金ケ崎町,0.0
25384,竜王町,03402,平泉町,0.0
25384,竜王町,03441,住田町,0.0
25384,竜王町,03461,大槌町,0.0
25384,竜王町,03482,山田町,0.0
25384,竜王町,03483,岩泉町,0.0
25384,竜王町,03484,田野畑村,0.0
25384,竜王町,03485,普代村,0.0
25384,竜王町,03501,軽米町,0.0
25384,竜王町,03503,野田村,0.0
25384,竜王町,03506,九戸村,0.0
25384,竜王町,03507,洋野町,0.0
25384,竜王町,03524,一戸町,0.0
25384,竜王町,04101,仙台市青葉区,0.0
25384,竜王町,04102,仙台市宮城野区,0.0
25384,竜王町,04103,仙台市若林区,0.0
25384,竜王町,04104,仙台市太白区,0.0
25384,竜王町,04105,仙台市泉区,0.0
25384,竜王町,04202,石巻市,0.0
25384,竜王町,04203,塩竈市,0.0
25384,竜王町,04205,気仙沼市,0.0
25384,竜王町,04206,白石市,0.0
25384,竜王町,04207,名取市,0.0
25384,竜王町,04208,角田市,0.0
25384,竜王町,04209,多賀城市,0.0
25384,竜王町,04211,岩沼市,0.0
25384,竜王町,04212,登米市,0.0
25384,竜王町,04213,栗原市,0.0
25384,竜王町,04214,東松島市,0.0
25384,竜王町,04215,大崎市,0.0
25384,竜王町,04216,富谷市,0.0
25384,竜王町,04301,蔵王町,0.0
25384,竜王町,04302,七ヶ宿町,0.0
25384,竜王町,04321,大河原町,0.0
25384,竜王町,04322,村田町,0.0
25384,竜王町,04323,柴田町,0.0
25384,竜王町,04324,川崎町,0.0
25384,竜王町,04341,丸森町,0.0
25384,竜王町,04361,亘理町,0.0
25384,竜王町,04362,山元町,0.0
25384,竜王町,04401,松島町,0.0
25384,竜王町,04404,七ヶ浜町,0.0
25384,竜王町,04406,利府町,0.0
25384,竜王町,04421,大和町,0.0
25384,竜王町,04422,大郷町,0.0
25384,竜王町,04424,大衡村,0.0
25384,竜王町,04444,色麻町,0.0
25384,竜王町,04445,加美町,0.0
25384,竜王町,04501,涌谷町,0.0
25384,竜王町,04505,美里町,0.0
25384,竜王町,04581,女川町,0.0
25384,竜王町,04606,南三陸町,0.0
25384,竜王町,05201,秋田市,0.0
25384,竜王町,05202,能代市,0.0
25384,竜王町,05203,横手市,0.0
25384,竜王町,05204,大館市,0.0
25384,竜王町,05206,男鹿市,0.0
25384,竜王町,05207,湯沢市,0.0
25384,竜王町,05209,鹿角市,0.0
25384,竜王町,05210,由利本荘市,0.0
25384,竜王町,05211,潟上市,0.0
25384,竜王町,05212,大仙市,0.0
25384,竜王町,05213,北秋田市,0.0
25384,竜王町,05214,にかほ市,0.0
25384,竜王町,05215,仙北市,0.0
25384,竜王町,05303,小坂町,0.0
25384,竜王町,05327,上小阿仁村,0.0
25384,竜王町,05346,藤里町,0.0
25384,竜王町,05348,三種町,0.0
25384,竜王町,05349,八峰町,0.0
25384,竜王町,05361,五城目町,0.0
25384,竜王町,05363,八郎潟町,0.0
25384,竜王町,05366,井川町,0.0
25384,竜王町,05368,大潟村,0.0
25384,竜王町,05434,美郷町,0.0
25384,竜王町,05463,羽後町,0.0
25384,竜王町,05464,東成瀬村,0.0
25384,竜王町,06201,山形市,0.0
25384,竜王町,06202,米沢市,0.0
25384,竜王町,06203,鶴岡市,0.0
25384,竜王町,06204,酒田市,0.0
25384,竜王町,06205,新庄市,0.0
25384,竜王町,06206,寒河江市,0.0
25384,竜王町,06207,上山市,0.0
25384,竜王町,06208,村山市,0.0
25384,竜王町,06209,長井市,0.0
25384,竜王町,06210,天童市,0.0
25384,竜王町,06211,東根市,0.0
25384,竜王町,06212,尾花沢市,0.0
25384,竜王町,06213,南陽市,0.0
25384,竜王町,06301,山辺町,0.0
25384,竜王町,06302,中山町,0.0
25384,竜王町,06321,河北町,0.0
25384,竜王町,06322,西川町,0.0
25384,竜王町,06323,朝日町,0.0
25384,竜王町,06324,大江町,0.0
25384,竜王町,06341,大石田町,0.0
25384,竜王町,06361,金山町,0.0
25384,竜王町,06362,最上町,0.0
25384,竜王町,06363,舟形町,0.0
25384,竜王町,06364,真室川町,0.0
25384,竜王町,06365,大蔵村,0.0
25384,竜王町,06366,鮭川村,0.0
25384,竜王町,06367,戸沢村,0.0
25384,竜王町,06381,高畠町,0.0
25384,竜王町,06382,川西町,0.0
25384,竜王町,06401,小国町,0.0
25384,竜王町,06402,白鷹町,0.0
25384,竜王町,06403,飯豊町,0.0
25384,竜王町,06426,三川町,0.0
25384,竜王町,06428,庄内町,0.0
25384,竜王町,06461,遊佐町,0.0
25384,竜王町,07201,福島市,0.0
25384,竜王町,07202,会津若松市,0.0
25384,竜王町,07203,郡山市,0.0
25384,竜王町,07204,いわき市,0.0
25384,竜王町,07205,白河市,0.0
25384,竜王町,07207,須賀川市,0.0
25384,竜王町,07208,喜多方市,0.0
25384,竜王町,07209,相馬市,0.0
25384,竜王町,07210,二本松市,0.0
25384,竜王町,07211,田村市,0.0
25384,竜王町,07212,南相馬市,0.0
25384,竜王町,07213,伊達市,0.0
25384,竜王町,07214,本宮市,0.0
25384,竜王町,07301,桑折町,0.0
25384,竜王町,07303,国見町,0.0
25384,竜王町,07308,川俣町,0.0
25384,竜王町,07322,大玉村,0.0
25384,竜王町,07342,鏡石町,0.0
25384,竜王町,07344,天栄村,0.0
25384,竜王町,07362,下郷町,0.0
25384,竜王町,07364,檜枝岐村,0.0
25384,竜王町,07367,只見町,0.0
25384,竜王町,07368,南会津町,0.0
25384,竜王町,07402,北塩原村,0.0
25384,竜王町,07405,西会津町,0.0
25384,竜王町,07407,磐梯町,0.0
25384,竜王町,07408,猪苗代町,0.0
25384,竜王町,07421,会津坂下町,0.0
25384,竜王町,07422,湯川村,0.0
25384,竜王町,07423,柳津町,0.0
25384,竜王町,07444,三島町,0.0
25384,竜王町,07445,金山町,0.0
25384,竜王町,07446,昭和村,0.0
25384,竜王町,07447,会津美里町,0.0
25384,竜王町,07461,西郷村,0.0
25384,竜王町,07464,泉崎村,0.0
25384,竜王町,07465,中島村,0.0
25384,竜王町,07466,矢吹町,0.0
25384,竜王町,07481,棚倉町,0.0
25384,竜王町,07482,矢祭町,0.0
25384,竜王町,07483,塙町,0.0
25384,竜王町,07484,鮫川村,0.0
25384,竜王町,07501,石川町,0.0
25384,竜王町,07502,玉川村,0.0
25384,竜王町,07503,平田村,0.0
25384,竜王町,07504,浅川町,0.0
25384,竜王町,07505,古殿町,0.0
25384,竜王町,07521,三春町,0.0
25384,竜王町,07522,小野町,0.0
25384,竜王町,07541,広野町,0.0
25384,竜王町,07542,楢葉町,0.0
25384,竜王町,07543,富岡町,0.0
25384,竜王町,07544,川内村,0.0
25384,竜王町,07545,大熊町,0.0
25384,竜王町,07546,双葉町,0.0
25384,竜王町,07547,浪江町,0.0
25384,竜王町,07548,葛尾村,0.0
25384,竜王町,07561,新地町,0.0
25384,竜王町,07564,飯舘村,0.0
25384,竜王町,08201,水戸市,0.0
25384,竜王町,08202,日立市,0.0
25384,竜王町,08203,土浦市,0.0
25384,竜王町,08204,古河市,0.0
25384,竜王町,08205,石岡市,0.0
25384,竜王町,08207,結城市,0.0
25384,竜王町,08208,龍ケ崎市,0.0
25384,竜王町,08210,下妻市,0.0
25384,竜王町,08211,常総市,0.0
25384,竜王町,08212,常陸太田市,0.0
25384,竜王町,08214,高萩市,0.0
25384,竜王町,08215,北茨城市,0.0
25384,竜王町,08216,笠間市,0.0
25384,竜王町,08217,取手市,0.0
25384,竜王町,08219,牛久市,0.0
25384,竜王町,08220,つくば市,0.0
25384,竜王町,08221,ひたちなか市,0.0
25384,竜王町,08222,鹿嶋市,0.0
25384,竜王町,08223,潮来市,0.0
25384,竜王町,08224,守谷市,0.0
25384,竜王町,08225,常陸大宮市,0.0
25384,竜王町,08226,那珂市,0.0
25384,竜王町,08227,筑西市,0.0
25384,竜王町,08228,坂東市,0.0
25384,竜王町,08229,稲敷市,0.0
25384,竜王町,08230,かすみがうら市,0.0
25384,竜王町,08231,桜川市,0.0
25384,竜王町,08232,神栖市,0.0
25384,竜王町,08233,行方市,0.0
25384,竜王町,08234,鉾田市,0.0
25384,竜王町,08235,つくばみらい市,0.0
25384,竜王町,08236,小美玉市,0.0
25384,竜王町,08302,茨城町,0.0
25384,竜王町,08309,大洗町,0.0
25384,竜王町,08310,城里町,0.0
25384,竜王町,08341,東海村,0.0
25384,竜王町,08364,大子町,0.0
25384,竜王町,08442,美浦村,0.0
25384,竜王町,08443,阿見町,0.0
25384,竜王町,08447,河内町,0.0
25384,竜王町,08521,八千代町,0.0
25384,竜王町,08542,五霞町,0.0
25384,竜王町,08546,境町,0.0
25384,竜王町,08564,利根町,0.0
25384,竜王町,09201,宇都宮市,0.0
25384,竜王町,09202,足利市,0.0
25384,竜王町,09203,栃木市,0.0
25384,竜王町,09204,佐野市,0.0
25384,竜王町,09205,鹿沼市,0.0
25384,竜王町,09206,日光市,0.0
25384,竜王町,09208,小山市,0.0
25384,竜王町,09209,真岡市,0.0
25384,竜王町,09210,大田原市,0.0
25384,竜王町,09211,矢板市,0.0
25384,竜王町,09213,那須塩原市,0.0
25384,竜王町,09214,さくら市,0.0
25384,竜王町,09215,那須烏山市,0.0
25384,竜王町,09216,下野市,0.0
25384,竜王町,09301,上三川町,0.0
25384,竜王町,09342,益子町,0.0
25384,竜王町,09343,茂木町,0.0
25384,竜王町,09344,市貝町,0.0
25384,竜王町,09345,芳賀町,0.0
25384,竜王町,09361,壬生町,0.0
25384,竜王町,09364,野木町,0.0
25384,竜王町,09384,塩谷町,0.0
25384,竜王町,09386,高根沢町,0.0
25384,竜王町,09407,那須町,0.0
25384,竜王町,09411,那珂川町,0.0
25384,竜王町,10201,前橋市,0.0
25384,竜王町,10202,高崎市,0.0
25384,竜王町,10203,桐生市,0.0
25384,竜王町,10204,伊勢崎市,0.0
25384,竜王町,10205,太田市,0.0
25384,竜王町,10206,沼田市,0.0
25384,竜王町,10207,館林市,0.0
25384,竜王町,10208,渋川市,0.0
25384,竜王町,10209,藤岡市,0.0
25384,竜王町,10210,富岡市,0.0
25384,竜王町,10211,安中市,0.0
25384,竜王町,10212,みどり市,0.0
25384,竜王町,10344,榛東村,0.0
25384,竜王町,10345,吉岡町,0.0
25384,竜王町,10366,上野村,0.0
25384,竜王町,10367,神流町,0.0
25384,竜王町,10382,下仁田町,0.0
25384,竜王町,10383,南牧村,0.0
25384,竜王町,10384,甘楽町,0.0
25384,竜王町,10421,中之条町,0.0
25384,竜王町,10424,長野原町,0.0
25384,竜王町,10425,嬬恋村,0.0
25384,竜王町,10426,草津町,0.0
25384,竜王町,10428,高山村,0.0
25384,竜王町,10429,東吾妻町,0.0
25384,竜王町,10443,片品村,0.0
25384,竜王町,10444,川場村,0.0
25384,竜王町,10448,昭和村,0.0
25384,竜王町,10449,みなかみ町,0.0
25384,竜王町,10464,玉村町,0.0
25384,竜王町,10521,板倉町,0.0
25384,竜王町,10522,明和町,0.0
25384,竜王町,10523,千代田町,0.0
25384,竜王町,10524,大泉町,0.0
25384,竜王町,10525,邑楽町,0.0
25384,竜王町,11101,さいたま市西区,0.0
25384,竜王町,11102,さいたま市北区,0.0
25384,竜王町,11103,さいたま市大宮区,0.0
25384,竜王町,11104,さいたま市見沼区,0.0
25384,竜王町,11105,さいたま市中央区,0.0
25384,竜王町,11106,さいたま市桜区,0.0
25384,竜王町,11107,さいたま市浦和区,0.0
25384,竜王町,11108,さいたま市南区,0.0
25384,竜王町,11109,さいたま市緑区,0.0
25384,竜王町,11110,さいたま市岩槻区,0.0
25384,竜王町,11201,川越市,0.0
25384,竜王町,11202,熊谷市,0.0
25384,竜王町,11203,川口市,0.0
25384,竜王町,11206,行田市,0.0
25384,竜王町,11207,秩父市,0.0
25384,竜王町,11208,所沢市,0.0
25384,竜王町,11209,飯能市,0.0
25384,竜王町,11210,加須市,0.0
25384,竜王町,11211,本庄市,0.0
25384,竜王町,11212,東松山市,0.0
25384,竜王町,11214,春日部市,0.0
25384,竜王町,11215,狭山市,0.0
25384,竜王町,11216,羽生市,0.0
25384,竜王町,11217,鴻巣市,0.0
25384,竜王町,11218,深谷市,0.0
25384,竜王町,11219,上尾市,0.0
25384,竜王町,11221,草加市,0.0
25384,竜王町,11222,越谷市,0.0
25384,竜王町,11223,蕨市,0.0
25384,竜王町,11224,戸田市,0.0
25384,竜王町,11225,入間市,0.0
25384,竜王町,11227,朝霞市,0.0
25384,竜王町,11228,志木市,0.0
25384,竜王町,11229,和光市,0.0
25384,竜王町,11230,新座市,0.0
25384,竜王町,11231,桶川市,0.0
25384,竜王町,11232,久喜市,0.0
25384,竜王町,11233,北本市,0.0
25384,竜王町,11234,八潮市,0.0
25384,竜王町,11235,富士見市,0.0
25384,竜王町,11237,三郷市,0.0
25384,竜王町,11238,蓮田市,0.0
25384,竜王町,11239,坂戸市,0.0
25384,竜王町,11240,幸手市,0.0
25384,竜王町,11241,鶴ヶ島市,0.0
25384,竜王町,11242,日高市,0.0
25384,竜王町,11243,吉川市,0.0
25384,竜王町,11245,ふじみ野市,0.0
25384,竜王町,11246,白岡市,0.0
25384,竜王町,11301,伊奈町,0.0
25384,竜王町,11324,三芳町,0.0
25384,竜王町,11326,毛呂山町,0.0
25384,竜王町,11327,越生町,0.0
25384,竜王町,11341,滑川町,0.0
25384,竜王町,11342,嵐山町,0.0
25384,竜王町,11343,小川町,0.0
25384,竜王町,11346,川島町,0.0
25384,竜王町,11347,吉見町,0.0
25384,竜王町,11348,鳩山町,0.0
25384,竜王町,11349,ときがわ町,0.0
25384,竜王町,11361,横瀬町,0.0
25384,竜王町,11362,皆野町,0.0
25384,竜王町,11363,長瀞町,0.0
25384,竜王町,11365,小鹿野町,0.0
25384,竜王町,11369,東秩父村,0.0
25384,竜王町,11381,美里町,0.0
25384,竜王町,11383,神川町,0.0
25384,竜王町,11385,上里町,0.0
25384,竜王町,11408,寄居町,0.0
25384,竜王町,11442,宮代町,0.0
25384,竜王町,11464,杉戸町,0.0
25384,竜王町,11465,松伏町,0.0
25384,竜王町,12101,千葉市中央区,0.0
25384,竜王町,12102,千葉市花見川区,0.0
25384,竜王町,12103,千葉市稲毛区,0.0
25384,竜王町,12104,千葉市若葉区,0.0
25384,竜王町,12105,千葉市緑区,0.0
25384,竜王町,12106,千葉市美浜区,0.0
25384,竜王町,12202,銚子市,0.0
25384,竜王町,12203,市川市,0.0
25384,竜王町,12204,船橋市,0.0
25384,竜王町,12205,館山市,0.0
25384,竜王町,12206,木更津市,0.0
25384,竜王町,12207,松戸市,0.0
25384,竜王町,12208,野田市,0.0
25384,竜王町,12210,茂原市,0.0
25384,竜王町,12211,成田市,0.0
25384,竜王町,12212,佐倉市,0.0
25384,竜王町,12213,東金市,0.0
25384,竜王町,12215,旭市,0.0
25384,竜王町,12216,習志野市,0.0
25384,竜王町,12217,柏市,0.0
25384,竜王町,12218,勝浦市,0.0
25384,竜王町,12219,市原市,0.0
25384,竜王町,12220,流山市,0.0
25384,竜王町,12221,八千代市,0.0
25384,竜王町,12222,我孫子市,0.0
25384,竜王町,12223,鴨川市,0.0
25384,竜王町,12224,鎌ケ谷市,0.0
25384,竜王町,12225,君津市,0.0
25384,竜王町,12226,富津市,0.0
